data	cnpj_loja	nome_loja	qtd cupom	valor venda	qtd venda
3/11/2019	438718000308	Loja 3	1	3463.34	805.62
22/11/2019	438718000308	Loja 3	1	2614.97	577.27
24/11/2019	438718000308	Loja 3	1	3347.3	683.25
1/11/2019	438718000308	Loja 3	2	1602.72	401.54
6/11/2019	438718000308	Loja 3	1	2719.25	630.57
3/11/2019	438718000308	Loja 3	3	1263.95	409.35
6/11/2019	438718000308	Loja 3	4	639.15	155.07
13/11/2019	438718000308	Loja 3	1	2257.95	548.52
1/11/2019	438718000308	Loja 3	1	3521.78	808.9
26/11/2019	438718000308	Loja 3	1	2062.75	478.36
3/11/2019	438718000308	Loja 3	2	2068.09	531.64
27/11/2019	438718000308	Loja 3	1	2160.58	480.48
22/11/2019	438718000308	Loja 3	16	156.86	18.76
3/11/2019	438718000308	Loja 3	5	1240.46	229.64
13/11/2019	438718000308	Loja 3	4	724.31	123.67
10/11/2019	438718000308	Loja 3	1	2970.23	696.99
6/11/2019	438718000308	Loja 3	14	380.93	117.25
13/11/2019	438718000308	Loja 3	3	757.32	193.32
22/11/2019	438718000308	Loja 3	2	1598.22	403.07
24/11/2019	438718000308	Loja 3	4	1277.05	273.44
6/11/2019	438718000308	Loja 3	2	1395.47	331.58
24/11/2019	438718000308	Loja 3	2	1619.42	410.34
10/11/2019	438718000308	Loja 3	3	1042.67	291.24
24/11/2019	438718000308	Loja 3	19	99.94	21.51
26/11/2019	438718000308	Loja 3	6	251.84	49.46
24/11/2019	438718000308	Loja 3	6	645.06	112.46
10/11/2019	438718000308	Loja 3	2	1743.63	413.81
22/11/2019	438718000308	Loja 3	5	226.03	60.13
1/11/2019	438718000308	Loja 3	3	1104.94	292.01
10/11/2019	438718000308	Loja 3	9	97.46	28.47
10/11/2019	438718000308	Loja 3	5	638.6	188.81
26/11/2019	438718000308	Loja 3	3	810.93	196.79
6/11/2019	438718000308	Loja 3	3	849.91	265.75
3/11/2019	438718000308	Loja 3	7	556.18	95.02
24/11/2019	438718000308	Loja 3	5	589.2	191.15
27/11/2019	438718000308	Loja 3	4	745.79	129.48
24/11/2019	438718000308	Loja 3	3	1082.83	285.17
13/11/2019	438718000308	Loja 3	9	204.75	47.54
3/11/2019	438718000308	Loja 3	6	391.78	144.65
22/11/2019	438718000308	Loja 3	3	904.06	195.48
1/11/2019	438718000308	Loja 3	4	764.82	178.35
24/11/2019	438718000308	Loja 3	15	323.82	70.78
22/11/2019	438718000308	Loja 3	4	577.92	145.31
26/11/2019	438718000308	Loja 3	8	313.52	61.62
6/11/2019	438718000308	Loja 3	9	300.15	54.47
10/11/2019	438718000308	Loja 3	7	338.29	54.58
6/11/2019	438718000308	Loja 3	5	688.5	130.24
26/11/2019	438718000308	Loja 3	25	36.68	11.66
26/11/2019	438718000308	Loja 3	4	429.94	126.99
24/11/2019	438718000308	Loja 3	8	321.01	45.34
26/11/2019	438718000308	Loja 3	2	1009.5	247.82
10/11/2019	438718000308	Loja 3	12	230.1	32.46
1/11/2019	438718000308	Loja 3	11	103.85	31.28
3/11/2019	438718000308	Loja 3	65	59.25	75
1/11/2019	438718000308	Loja 3	6	732.3	111.9
3/11/2019	438718000308	Loja 3	17	365.06	82.23
27/11/2019	438718000308	Loja 3	9	88.19	17.81
3/11/2019	438718000308	Loja 3	4	859.17	253.82
3/11/2019	438718000308	Loja 3	21	163.46	27.49
24/11/2019	438718000308	Loja 3	11	649.37	67.33
6/11/2019	438718000308	Loja 3	10	163.82	34.57
3/11/2019	438718000308	Loja 3	63	434.08	172
27/11/2019	438718000308	Loja 3	5	239.08	63.59
1/11/2019	438718000308	Loja 3	10	298.59	94.18
3/11/2019	438718000308	Loja 3	16	157.28	38.56
6/11/2019	438718000308	Loja 3	7	429.62	43.45
3/11/2019	438718000308	Loja 3	40	425.76	49.88
10/11/2019	438718000308	Loja 3	4	619.59	190.44
22/11/2019	438718000308	Loja 3	163	459.64	57.63
6/11/2019	438718000308	Loja 3	6	166.77	54.13
13/11/2019	438718000308	Loja 3	7	238.29	51.83
24/11/2019	438718000308	Loja 3	9	210.5	46.78
3/11/2019	438718000308	Loja 3	43	249.5	50
1/11/2019	438718000308	Loja 3	5	631.77	112.93
27/11/2019	438718000308	Loja 3	6	453.32	56.86
1/11/2019	438718000308	Loja 3	7	161.38	42.28
27/11/2019	438718000308	Loja 3	3	564.15	139.92
10/11/2019	438718000308	Loja 3	13	900.56	212.47
13/11/2019	438718000308	Loja 3	34	173.4	60
3/11/2019	438718000308	Loja 3	8	518.99	63.27
24/11/2019	438718000308	Loja 3	7	503.05	81.9
13/11/2019	438718000308	Loja 3	21	124.36	4.34
24/11/2019	438718000308	Loja 3	26	83.87	11.21
13/11/2019	438718000308	Loja 3	6	420.3	66.93
13/11/2019	438718000308	Loja 3	10	42.1	12.65
24/11/2019	438718000308	Loja 3	16	352.11	40.7
27/11/2019	438718000308	Loja 3	16	136.5	18.8
10/11/2019	438718000308	Loja 3	168	511.81	64.1
3/11/2019	438718000308	Loja 3	14	204.18	50.75
10/11/2019	438718000308	Loja 3	8	224.08	44.41
13/11/2019	438718000308	Loja 3	8	155.01	30.6
6/11/2019	438718000308	Loja 3	8	375.1	45.92
6/11/2019	438718000308	Loja 3	168	456.79	57.2
27/11/2019	438718000308	Loja 3	21	22.77	23
22/11/2019	438718000308	Loja 3	10	111.78	33.67
22/11/2019	438718000308	Loja 3	7	178.86	51.26
26/11/2019	438718000308	Loja 3	7	149.67	30.55
6/11/2019	438718000308	Loja 3	18	26.95	9.02
10/11/2019	438718000308	Loja 3	28	295	66.53
10/11/2019	438718000308	Loja 3	10	350.38	106.02
1/11/2019	438718000308	Loja 3	21	33.95	10.31
24/11/2019	438718000308	Loja 3	72	390.15	135
1/11/2019	438718000308	Loja 3	9	104.11	15.9
26/11/2019	438718000308	Loja 3	5	344.41	77.28
1/11/2019	438718000308	Loja 3	17	89.82	18
22/11/2019	438718000308	Loja 3	14	133.45	31.89
10/11/2019	438718000308	Loja 3	16	418.41	63.85
26/11/2019	438718000308	Loja 3	12	78.09	4.5
1/11/2019	438718000308	Loja 3	8	299.04	48.51
13/11/2019	438718000308	Loja 3	5	387.56	101.72
27/11/2019	438718000308	Loja 3	17	33.83	17
22/11/2019	438718000308	Loja 3	6	276.52	40.98
3/11/2019	438718000308	Loja 3	18	437.5	38.25
24/11/2019	438718000308	Loja 3	23	154.69	31
24/11/2019	438718000308	Loja 3	17	92.34	24.29
13/11/2019	438718000308	Loja 3	12	81.73	7.9
6/11/2019	438718000308	Loja 3	25	49.75	25
10/11/2019	438718000308	Loja 3	25	73.16	3.48
1/11/2019	438718000308	Loja 3	16	53.65	35
3/11/2019	438718000308	Loja 3	11	509.61	72.39
26/11/2019	438718000308	Loja 3	10	204.24	18.57
1/11/2019	438718000308	Loja 3	25	73.29	3.7
1/11/2019	438718000308	Loja 3	20	69.6	3.46
10/11/2019	438718000308	Loja 3	6	684.01	77.99
24/11/2019	438718000308	Loja 3	43	167.59	7.99
27/11/2019	438718000308	Loja 3	141	381.62	47.74
10/11/2019	438718000308	Loja 3	15	942.32	73.7
10/11/2019	438718000308	Loja 3	43	35.55	45
6/11/2019	438718000308	Loja 3	24	97.64	27.69
3/11/2019	438718000308	Loja 3	41	100.31	22.85
3/11/2019	438718000308	Loja 3	10	484.78	55.64
26/11/2019	438718000308	Loja 3	11	292.89	17.06
1/11/2019	438718000308	Loja 3	12	359.32	80.18
3/11/2019	438718000308	Loja 3	25	145.91	43
26/11/2019	438718000308	Loja 3	16	65.17	17.99
24/11/2019	438718000308	Loja 3	223	703.42	88.16
24/11/2019	438718000308	Loja 3	41	66.04	20.98
1/11/2019	438718000308	Loja 3	36	214.02	7.47
26/11/2019	438718000308	Loja 3	165	467.38	58.52
10/11/2019	438718000308	Loja 3	48	105.47	53
22/11/2019	438718000308	Loja 3	8	493.47	99.77
6/11/2019	438718000308	Loja 3	12	23.37	5.31
10/11/2019	438718000308	Loja 3	11	88.23	23.95
24/11/2019	438718000308	Loja 3	10	354.23	39.21
10/11/2019	438718000308	Loja 3	19	47.68	32
1/11/2019	438718000308	Loja 3	18	177.16	28.51
27/11/2019	438718000308	Loja 3	8	18.32	8
3/11/2019	438718000308	Loja 3	19	400.72	34.91
10/11/2019	438718000308	Loja 3	26	177.17	35.28
22/11/2019	438718000308	Loja 3	11	169.7	10.17
3/11/2019	438718000308	Loja 3	35	189.24	8.75
3/11/2019	438718000308	Loja 3	42	268.58	58.95
27/11/2019	438718000308	Loja 3	19	61.33	2.93
24/11/2019	438718000308	Loja 3	12	385.06	43.66
22/11/2019	438718000308	Loja 3	20	30.89	9.48
24/11/2019	438718000308	Loja 3	47	65.34	66
24/11/2019	438718000308	Loja 3	58	121.39	61
1/11/2019	438718000308	Loja 3	173	479.88	60.14
6/11/2019	438718000308	Loja 3	34	176.88	6.17
6/11/2019	438718000308	Loja 3	20	57.35	2.89
26/11/2019	438718000308	Loja 3	22	53.41	22.34
13/11/2019	438718000308	Loja 3	20	60.81	20.37
10/11/2019	438718000308	Loja 3	68	442.24	15.44
6/11/2019	438718000308	Loja 3	11	33.69	2.1
1/11/2019	438718000308	Loja 3	54	260.1	90
27/11/2019	438718000308	Loja 3	12	53.32	6.76
22/11/2019	438718000308	Loja 3	12	67.1	8.96
26/11/2019	438718000308	Loja 3	27	119.29	16.4
22/11/2019	438718000308	Loja 3	13	69.86	14
3/11/2019	438718000308	Loja 3	13	200.76	13.39
27/11/2019	438718000308	Loja 3	40	210.97	73
13/11/2019	438718000308	Loja 3	13	119.38	24.5
3/11/2019	438718000308	Loja 3	12	281.25	54.44
24/11/2019	438718000308	Loja 3	30	98.65	6.16
27/11/2019	438718000308	Loja 3	7	122.46	27.35
1/11/2019	438718000308	Loja 3	13	43	20
26/11/2019	438718000308	Loja 3	9	29.28	2.23
1/11/2019	438718000308	Loja 3	19	44.47	5.19
24/11/2019	438718000308	Loja 3	68	477.26	16.08
3/11/2019	438718000308	Loja 3	15	136.23	22.92
10/11/2019	438718000308	Loja 3	35	214.73	7.97
26/11/2019	438718000308	Loja 3	14	41.63	5.56
3/11/2019	438718000308	Loja 3	9	30.96	24
3/11/2019	438718000308	Loja 3	89	633.8	22.14
6/11/2019	438718000308	Loja 3	60	329.46	114
10/11/2019	438718000308	Loja 3	80	945.25	475
3/11/2019	438718000308	Loja 3	34	48.59	14.78
3/11/2019	438718000308	Loja 3	28	529.98	242
24/11/2019	438718000308	Loja 3	13	218.84	13.12
1/11/2019	438718000308	Loja 3	15	97.8	20.12
22/11/2019	438718000308	Loja 3	22	43.78	22
22/11/2019	438718000308	Loja 3	33	320.73	12.44
26/12/2019	438718000308	Loja 3	15	326.21	34.33
31/12/2019	438718000308	Loja 3	81	752.22	378
26/12/2019	438718000308	Loja 3	181	515.55	64.6
31/12/2019	438718000308	Loja 3	46	55.44	56
24/11/2019	438718000308	Loja 3	38	341.77	52.67
24/11/2019	438718000308	Loja 3	24	64.07	43
3/11/2019	438718000308	Loja 3	31	150.15	33
27/11/2019	438718000308	Loja 3	13	34.31	1.4
26/11/2019	438718000308	Loja 3	13	42.75	19
1/11/2019	438718000308	Loja 3	23	71.21	3.96
27/11/2019	438718000308	Loja 3	15	30.77	7
3/11/2019	438718000308	Loja 3	231	712.51	89.3
26/11/2019	438718000308	Loja 3	18	37.81	19
22/11/2019	438718000308	Loja 3	42	190.74	66
13/11/2019	438718000308	Loja 3	11	33.8	2.12
22/11/2019	438718000308	Loja 3	15	58.07	17.6
13/11/2019	438718000308	Loja 3	23	76.46	3.62
13/11/2019	438718000308	Loja 3	141	380.92	47.72
24/11/2019	438718000308	Loja 3	33	80.12	18.26
10/11/2019	438718000308	Loja 3	20	93.89	3.13
10/11/2019	438718000308	Loja 3	14	29.85	15
6/11/2019	438718000308	Loja 3	19	84.02	4.71
22/11/2019	438718000308	Loja 3	28	29.7	30
3/11/2019	438718000308	Loja 3	20	19.02	4.05
24/11/2019	438718000308	Loja 3	25	453.33	207
6/11/2019	438718000308	Loja 3	28	67.22	28.01
13/11/2019	438718000308	Loja 3	22	45.77	23
26/11/2019	438718000308	Loja 3	20	71.36	22.38
26/11/2019	438718000308	Loja 3	28	91.53	4.33
22/11/2019	438718000308	Loja 3	9	255.55	10.59
26/11/2019	438718000308	Loja 3	53	242.76	84
26/11/2019	438718000308	Loja 3	24	137.42	4.66
14/12/2019	276780000320	Loja 1	1	5428.9	290
21/12/2019	276780000320	Loja 1	1	3974.38	277
9/12/2019	276780000320	Loja 1	1	2519.38	225
28/12/2019	276780000320	Loja 1	1	3858.05	270
27/12/2019	276780000320	Loja 1	1	3570.86	264
23/12/2019	276780000320	Loja 1	2	1297.62	118
16/12/2019	276780000320	Loja 1	2	215.5	39
23/12/2019	276780000320	Loja 1	1	4021.65	261
16/12/2019	276780000320	Loja 1	1	2623.85	236
14/12/2019	276780000320	Loja 1	3	384.6	51
21/12/2019	276780000320	Loja 1	2	487	95
23/12/2019	276780000320	Loja 1	3	483.9	24
28/12/2019	276780000320	Loja 1	3	411.45	15
28/12/2019	276780000320	Loja 1	2	1473.6	126
14/12/2019	276780000320	Loja 1	4	53.1	13
27/12/2019	276780000320	Loja 1	2	1663.05	141
14/12/2019	276780000320	Loja 1	2	1206.3	118
27/12/2019	276780000320	Loja 1	3	233.7	40
23/12/2019	276780000320	Loja 1	6	37.8	9
16/12/2019	276780000320	Loja 1	3	84.6	16
16/12/2019	276780000320	Loja 1	6	46.2	11
21/12/2019	276780000320	Loja 1	4	40.8	9
9/12/2019	276780000320	Loja 1	2	1117.85	80
27/12/2019	276780000320	Loja 1	4	193.1	20
9/12/2019	276780000320	Loja 1	3	257.3	30
16/12/2019	276780000320	Loja 1	4	27.5	5
21/12/2019	276780000320	Loja 1	5	349.7	32
27/12/2019	276780000320	Loja 1	6	50.4	12
21/12/2019	276780000320	Loja 1	3	402.9	37
23/12/2019	276780000320	Loja 1	9	33	11
28/12/2019	276780000320	Loja 1	5	106.8	18
9/12/2019	276780000320	Loja 1	4	58.6	9
27/12/2019	276780000320	Loja 1	8	27	9
28/12/2019	276780000320	Loja 1	4	53	12
23/12/2019	276780000320	Loja 1	5	440.08	5
14/12/2019	276780000320	Loja 1	5	169.3	23
21/12/2019	276780000320	Loja 1	7	29.4	7
23/12/2019	276780000320	Loja 1	4	47	5
14/12/2019	276780000320	Loja 1	12	63	15
28/12/2019	276780000320	Loja 1	7	21	7
14/11/2019	389368000200	Loja 2	1	4921.6	739.56
15/11/2019	389368000200	Loja 2	4	7803.42	1502.2
18/11/2019	389368000200	Loja 2	2	26869.72	4266.78
19/11/2019	389368000200	Loja 2	2	31107.08	4808.46
14/11/2019	389368000200	Loja 2	3	4880.56	910.25
14/11/2019	389368000200	Loja 2	2	27266.83	4148.34
15/11/2019	389368000200	Loja 2	8	4424.86	784.76
15/11/2019	389368000200	Loja 2	2	22950.23	3464.91
19/11/2019	389368000200	Loja 2	84	304.98	76.8
18/11/2019	389368000200	Loja 2	6	10080.9	1724.02
14/11/2019	389368000200	Loja 2	5	5340.03	1190.57
18/11/2019	389368000200	Loja 2	22	374.02	96.96
18/11/2019	389368000200	Loja 2	4	19436.9	3538.12
14/11/2019	389368000200	Loja 2	8	8227.3	1195.47
15/11/2019	389368000200	Loja 2	3	3001.81	601.13
15/11/2019	389368000200	Loja 2	1	3577.61	559.32
19/11/2019	389368000200	Loja 2	8	7564.94	1140.22
14/11/2019	389368000200	Loja 2	6	20347.23	2821.79
19/11/2019	389368000200	Loja 2	4	19071.38	3262.72
19/11/2019	389368000200	Loja 2	3	293.34	51.86
14/11/2019	389368000200	Loja 2	4	17609.5	2765.96
18/11/2019	389368000200	Loja 2	18	4178.14	821.46
18/11/2019	389368000200	Loja 2	3	1155.68	198.55
19/11/2019	389368000200	Loja 2	20	2553.82	431.22
19/11/2019	389368000200	Loja 2	21	127.04	32
14/11/2019	389368000200	Loja 2	12	3512.22	1095.51
19/11/2019	389368000200	Loja 2	6	6817.16	1903.54
19/11/2019	389368000200	Loja 2	7	2158.8	253.83
15/11/2019	389368000200	Loja 2	18	1981.76	399.97
15/11/2019	389368000200	Loja 2	5	3054.89	574.65
15/11/2019	389368000200	Loja 2	9	2512.21	327.8
14/11/2019	389368000200	Loja 2	15	2034.78	459.67
14/11/2019	389368000200	Loja 2	37	2774.12	392.85
19/11/2019	389368000200	Loja 2	10	3506.44	734.3
15/11/2019	389368000200	Loja 2	92	1568.39	310
19/11/2019	389368000200	Loja 2	24	1786.12	276.64
18/11/2019	389368000200	Loja 2	8	10376.02	1337.26
18/11/2019	389368000200	Loja 2	1	699.04	104.88
15/11/2019	389368000200	Loja 2	6	5427.9	1001.38
15/11/2019	389368000200	Loja 2	24	1282.48	425.83
14/11/2019	389368000200	Loja 2	10	5267.82	692.55
15/11/2019	389368000200	Loja 2	13	1403.39	212.55
15/11/2019	389368000200	Loja 2	47	550.03	69
15/11/2019	389368000200	Loja 2	7	1840.72	284.37
18/11/2019	389368000200	Loja 2	41	4309.9	211.44
15/11/2019	389368000200	Loja 2	15	2832.85	1029.3
14/11/2019	389368000200	Loja 2	9	6583.27	1103.21
14/11/2019	389368000200	Loja 2	24	2594.42	118.98
14/11/2019	389368000200	Loja 2	28	3327.55	222.21
19/11/2019	389368000200	Loja 2	9	192.12	28
19/11/2019	389368000200	Loja 2	18	4111.56	728.8
14/11/2019	389368000200	Loja 2	11	7091.73	801
19/11/2019	389368000200	Loja 2	5	1372.65	131.48
14/11/2019	389368000200	Loja 2	33	1171.14	422
14/11/2019	389368000200	Loja 2	14	2532.64	336.87
14/11/2019	389368000200	Loja 2	36	1732.91	244.01
14/11/2019	389368000200	Loja 2	31	2148.51	305.6
19/11/2019	389368000200	Loja 2	28	1082.05	128.07
18/11/2019	389368000200	Loja 2	14	2788.88	535.52
19/11/2019	389368000200	Loja 2	16	1000.7	152.68
19/11/2019	389368000200	Loja 2	12	4612	742.38
18/11/2019	389368000200	Loja 2	10	3478.14	774.18
18/11/2019	389368000200	Loja 2	39	740.66	149.3
18/11/2019	389368000200	Loja 2	9	1301.77	197.07
14/11/2019	389368000200	Loja 2	53	270.02	45.24
18/11/2019	389368000200	Loja 2	79	619.92	16.77
19/11/2019	389368000200	Loja 2	19	851.65	64.31
14/11/2019	389368000200	Loja 2	7	2760.17	545.26
15/11/2019	389368000200	Loja 2	45	1988.08	237.7
15/11/2019	389368000200	Loja 2	11	1907.92	456.01
15/11/2019	389368000200	Loja 2	23	1438.99	129.15
15/11/2019	389368000200	Loja 2	19	933.15	156.21
15/11/2019	389368000200	Loja 2	74	578.85	101.06
15/11/2019	389368000200	Loja 2	14	1323.61	100.42
19/11/2019	389368000200	Loja 2	26	2522.14	396.48
18/11/2019	389368000200	Loja 2	36	951.1	109.54
18/11/2019	389368000200	Loja 2	11	1380.62	230.47
18/11/2019	389368000200	Loja 2	16	5928.56	667.76
14/11/2019	389368000200	Loja 2	13	960.99	252
15/11/2019	389368000200	Loja 2	35	385.9	88.2
14/11/2019	389368000200	Loja 2	20	3183.67	584.86
18/11/2019	389368000200	Loja 2	15	2786.47	440.69
14/11/2019	389368000200	Loja 2	23	612.81	93.98
18/11/2019	389368000200	Loja 2	13	3447.65	462.58
15/11/2019	389368000200	Loja 2	10	3282.5	583.37
18/11/2019	389368000200	Loja 2	5	594.23	99.3
18/11/2019	389368000200	Loja 2	27	1013.97	81.22
18/11/2019	389368000200	Loja 2	7	2734.35	418.96
14/11/2019	389368000200	Loja 2	18	1708.13	261.58
14/11/2019	389368000200	Loja 2	27	353.16	62
18/11/2019	389368000200	Loja 2	19	793.61	143.69
15/11/2019	389368000200	Loja 2	43	69.37	14.03
14/11/2019	389368000200	Loja 2	17	864.47	136.21
19/11/2019	389368000200	Loja 2	14	4325.9	894.82
14/11/2019	389368000200	Loja 2	22	1355.59	205.84
18/11/2019	389368000200	Loja 2	20	3126.96	627.94
19/11/2019	389368000200	Loja 2	62	639.66	196
18/11/2019	389368000200	Loja 2	54	1207.56	80.78
15/11/2019	389368000200	Loja 2	16	1806.26	538.02
15/11/2019	389368000200	Loja 2	17	1975.06	317.73
14/11/2019	389368000200	Loja 2	16	6354.14	872.14
19/11/2019	389368000200	Loja 2	41	652.84	133.62
18/11/2019	389368000200	Loja 2	23	897.35	87.16
18/11/2019	389368000200	Loja 2	52	468.2	100
15/11/2019	389368000200	Loja 2	38	186.46	66.97
14/11/2019	389368000200	Loja 2	117	399.66	44.77
18/11/2019	389368000200	Loja 2	12	5267.54	710.38
18/11/2019	389368000200	Loja 2	151	589.84	66.07
19/11/2019	389368000200	Loja 2	23	952.92	177.5
15/11/2019	389368000200	Loja 2	12	3276.08	462.87
14/11/2019	389368000200	Loja 2	25	2217.92	408.27
19/11/2019	389368000200	Loja 2	17	434.43	121
19/11/2019	389368000200	Loja 2	40	183	28.38
18/11/2019	389368000200	Loja 2	24	498.56	108.99
16/12/2019	389368000200	Loja 2	2	18834.28	2588.81
23/12/2019	389368000200	Loja 2	3	6144.85	1032.73
28/12/2019	389368000200	Loja 2	2	10611.69	1579.2
23/12/2019	389368000200	Loja 2	5	3648.57	514.93
27/12/2019	389368000200	Loja 2	8	1119.88	194.82
14/12/2019	389368000200	Loja 2	1	3952.03	567.22
14/12/2019	389368000200	Loja 2	4	6704.66	1214.3
23/12/2019	389368000200	Loja 2	1	9446.63	1338.03
27/12/2019	389368000200	Loja 2	1	7214.67	1168.29
23/12/2019	389368000200	Loja 2	2	11526.85	1694.35
14/12/2019	389368000200	Loja 2	2	17560.26	2992.29
23/12/2019	389368000200	Loja 2	8	2278.43	348.45
9/12/2019	389368000200	Loja 2	1	5481.74	810.66
27/12/2019	389368000200	Loja 2	38	525.75	25.14
27/12/2019	389368000200	Loja 2	2	9346.59	1749.19
21/12/2019	389368000200	Loja 2	1	11865.68	1494.41
9/12/2019	389368000200	Loja 2	4	5513.76	1020.78
21/12/2019	389368000200	Loja 2	2	13727.9	2011
9/12/2019	389368000200	Loja 2	2	15069.45	2365.22
14/12/2019	389368000200	Loja 2	7	1775.5	347.18
9/12/2019	389368000200	Loja 2	5	2703.51	684.88
28/12/2019	389368000200	Loja 2	3	4912.28	801.78
16/12/2019	389368000200	Loja 2	1	5601.55	901.02
16/12/2019	389368000200	Loja 2	3	4495.88	999.55
21/12/2019	389368000200	Loja 2	3	7112.32	1184.66
21/12/2019	389368000200	Loja 2	4	7156.48	1032.89
28/12/2019	389368000200	Loja 2	7	1527.93	229.81
14/12/2019	389368000200	Loja 2	12	2174.37	252.05
28/12/2019	389368000200	Loja 2	1	8495.37	1161.45
9/12/2019	389368000200	Loja 2	11	1620.44	253.76
28/12/2019	389368000200	Loja 2	28	710.18	164.78
14/12/2019	389368000200	Loja 2	6	4229.69	945.46
16/12/2019	389368000200	Loja 2	8	1334.93	283.02
27/12/2019	389368000200	Loja 2	4	4040.34	573.7
21/12/2019	389368000200	Loja 2	6	4315.93	821.69
16/12/2019	389368000200	Loja 2	6	3609.26	520.68
16/12/2019	389368000200	Loja 2	7	2879.03	427.14
23/12/2019	389368000200	Loja 2	4	4744.28	905.89
21/12/2019	389368000200	Loja 2	5	4096.73	771.78
9/12/2019	389368000200	Loja 2	9	1705.43	214.53
27/12/2019	389368000200	Loja 2	7	2631.36	841.2
16/12/2019	389368000200	Loja 2	11	623.84	167
27/12/2019	389368000200	Loja 2	10	1482.32	214.23
28/12/2019	389368000200	Loja 2	5	2624.27	481.46
27/12/2019	389368000200	Loja 2	6	2230.51	410.6
27/12/2019	389368000200	Loja 2	3	3870.03	719.96
21/12/2019	389368000200	Loja 2	24	437.44	57.8
9/12/2019	389368000200	Loja 2	3	4001.54	839.59
23/12/2019	389368000200	Loja 2	33	77.14	28.78
9/12/2019	389368000200	Loja 2	10	1609.87	256.3
28/12/2019	389368000200	Loja 2	8	1188.95	164.71
14/12/2019	389368000200	Loja 2	3	4401.1	773.99
28/12/2019	389368000200	Loja 2	6	2080.66	496.46
23/12/2019	389368000200	Loja 2	9	1395.82	164.35
16/12/2019	389368000200	Loja 2	4	5048.9	1023.36
19/11/2019	389368000200	Loja 2	132	509.14	56.92
14/11/2019	389368000200	Loja 2	73	354.94	21.09
19/11/2019	389368000200	Loja 2	1	87.34	16
15/11/2019	389368000200	Loja 2	21	535.45	68.77
19/11/2019	389368000200	Loja 2	34	711.42	491.56
15/11/2019	389368000200	Loja 2	31	948.95	61.17
19/11/2019	389368000200	Loja 2	52	887.6	61.16
15/11/2019	389368000200	Loja 2	29	3600.27	1054.21
15/11/2019	389368000200	Loja 2	25	910.89	66.59
18/11/2019	389368000200	Loja 2	57	423.72	142
15/11/2019	389368000200	Loja 2	22	1469.67	178.49
19/11/2019	389368000200	Loja 2	22	5199.88	554.98
14/11/2019	389368000200	Loja 2	55	576.43	77
15/11/2019	389368000200	Loja 2	34	599	25.06
14/11/2019	389368000200	Loja 2	50	487.39	61
18/11/2019	389368000200	Loja 2	61	459.27	116.66
19/11/2019	389368000200	Loja 2	80	233.34	78.36
18/11/2019	389368000200	Loja 2	28	923.56	202
19/11/2019	389368000200	Loja 2	15	758.55	79.36
18/11/2019	389368000200	Loja 2	25	902.87	468.21
